A�O;MES;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_HECHO;MODALIDAD;CANTIDAD
2018;3;CAJAMARCA;JAEN;BELLAVISTA;60802;Otros;8
2018;3;CAJAMARCA;JAEN;CHONTALI;60803;Otros;1
2018;3;CAJAMARCA;JAEN;COLASAY;60804;Hurto;1
2018;3;CAJAMARCA;JAEN;JAEN;60801;Estafa;3
2018;3;CAJAMARCA;JAEN;JAEN;60801;Hurto;111
2018;3;CAJAMARCA;JAEN;JAEN;60801;Otros;124
2018;3;CAJAMARCA;JAEN;JAEN;60801;Robo;19
2018;3;CAJAMARCA;JAEN;JAEN;60801;Violencia contra la mujer e integrantes;28
2018;3;CAJAMARCA;JAEN;LAS PIRIAS;60806;Hurto;1
2018;3;CAJAMARCA;JAEN;LAS PIRIAS;60806;Otros;1
2018;3;CAJAMARCA;JAEN;POMAHUACA;60807;Otros;4
2018;3;CAJAMARCA;JAEN;PUCARA;60808;Hurto;1
2018;3;CAJAMARCA;JAEN;PUCARA;60808;Otros;13
2018;3;CAJAMARCA;JAEN;PUCARA;60808;Robo;1
2018;3;CAJAMARCA;JAEN;PUCARA;60808;Violencia contra la mujer e integrantes;6
2018;3;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Hurto;1
2018;3;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Otros;2
2018;3;CAJAMARCA;JAEN;SANTA ROSA;60812;Hurto;1
2018;3;CAJAMARCA;JAEN;SANTA ROSA;60812;Otros;2
2018;3;CAJAMARCA;JAEN;SANTA ROSA;60812;Robo;1
2018;3;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Hurto;1
2018;3;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Otros;6
2018;3;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Violencia contra la mujer e integrantes;1
2018;3;CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;Otros;1
2018;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Estafa;1
2018;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Hurto;8
2018;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Otros;30
2018;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Robo;1
2018;3;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Violencia contra la mujer e integrantes;8
2018;3;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Homicidio;1
2018;3;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Hurto;2
2018;3;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Otros;7
2018;3;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Otros;1
2018;3;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Robo;1
2018;3;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;Otros;3
2018;3;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;Otros;1
2018;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Hurto;8
2018;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Otros;19
2018;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Robo;1
2018;3;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Violencia contra la mujer e integrantes;6
2018;3;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Otros;1
2018;3;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Robo;1
2018;3;CAJAMARCA;SAN MIGUEL;CALQUIS;61103;Otros;1
2018;3;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Otros;1
2018;3;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Violencia contra la mujer e integrantes;1
2018;3;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Hurto;2
2018;3;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Otros;5
2018;3;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Violencia contra la mujer e integrantes;1
2018;3;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Otros;7
2018;3;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Violencia contra la mujer e integrantes;4
2018;3;CAJAMARCA;SAN MIGUEL;TONGOD;61112;Otros;1
2018;3;CAJAMARCA;SAN PABLO;SAN BERNARDINO;61202;Hurto;1
2018;3;CAJAMARCA;SAN PABLO;SAN BERNARDINO;61202;Otros;1
2018;3;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Hurto;1
2018;3;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Otros;4
2018;3;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Violencia contra la mujer e integrantes;1
2018;3;CAJAMARCA;SAN PABLO;TUMBADEN;61204;Otros;1
2018;3;CAJAMARCA;SANTA CRUZ;ANDABAMBA;61302;Otros;1
2018;3;CAJAMARCA;SANTA CRUZ;CATACHE;61303;Otros;1
2018;3;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;61304;Otros;1
2018;3;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;61305;Otros;1
2018;3;CAJAMARCA;SANTA CRUZ;PULAN;61307;Violencia contra la mujer e integrantes;1
2018;3;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Hurto;1
2018;3;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Otros;16
2018;3;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Violencia contra la mujer e integrantes;8
2018;4;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Otros;9
2018;4;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Robo;2
2018;4;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Hurto;5
2018;4;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Otros;28
2018;4;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Robo;1
2018;4;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Violencia contra la mujer e integrantes;3
2018;4;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Estafa;1
2018;4;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Extorsión;1
2018;4;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Hurto;115
2018;4;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Otros;219
2018;4;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Robo;15
2018;4;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Violencia contra la mujer e integrantes;61
2018;4;CAJAMARCA;CAJAMARCA;CHETILLA;60103;Otros;1
2018;4;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Otros;3
2018;4;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Robo;1
2018;4;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Violencia contra la mujer e integrantes;2
2018;4;CAJAMARCA;CAJAMARCA;JESUS;60106;Hurto;5
2018;4;CAJAMARCA;CAJAMARCA;JESUS;60106;Otros;6
2018;4;CAJAMARCA;CAJAMARCA;JESUS;60106;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CAJAMARCA;LLACANORA;60107;Hurto;1
2018;4;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Hurto;6
2018;4;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Otros;29
2018;4;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Robo;2
2018;4;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Violencia contra la mujer e integrantes;8
2018;4;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Hurto;1
2018;4;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Otros;5
2018;4;CAJAMARCA;CAJAMARCA;NAMORA;60111;Otros;5
2018;4;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Hurto;1
2018;4;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Otros;4
2018;4;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Robo;2
2018;4;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CELENDIN;CELENDIN;60301;Hurto;9
2018;4;CAJAMARCA;CELENDIN;CELENDIN;60301;Otros;24
2018;4;CAJAMARCA;CELENDIN;CELENDIN;60301;Robo;2
2018;4;CAJAMARCA;CELENDIN;CELENDIN;60301;Violencia contra la mujer e integrantes;10
2018;4;CAJAMARCA;CELENDIN;CORTEGANA;60303;Otros;2
2018;4;CAJAMARCA;CELENDIN;HUASMIN;60304;Homicidio;1
2018;4;CAJAMARCA;CELENDIN;HUASMIN;60304;Otros;3
2018;4;CAJAMARCA;CELENDIN;HUASMIN;60304;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CELENDIN;JOSE GALVEZ;60306;Otros;1
2018;4;CAJAMARCA;CELENDIN;JOSE GALVEZ;60306;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CELENDIN;OXAMARCA;60308;Hurto;1
2018;4;CAJAMARCA;CELENDIN;SUCRE;60310;Otros;2
2018;4;CAJAMARCA;CELENDIN;UTCO;60311;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CHOTA;CHOTA;60401;Hurto;6
2018;4;CAJAMARCA;CHOTA;CHOTA;60401;Otros;66
2018;4;CAJAMARCA;CHOTA;CHOTA;60401;Violencia contra la mujer e integrantes;22
2018;4;CAJAMARCA;CHOTA;HUAMBOS;60409;Hurto;1
2018;4;CAJAMARCA;CHOTA;HUAMBOS;60409;Otros;1
2018;4;CAJAMARCA;CHOTA;HUAMBOS;60409;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CHOTA;LLAMA;60411;Otros;5
2018;4;CAJAMARCA;CONTUMAZA;CHILETE;60502;Otros;4
2018;4;CAJAMARCA;CONTUMAZA;CHILETE;60502;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Otros;10
2018;4;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Hurto;2
2018;4;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Otros;2
2018;4;CAJAMARCA;CONTUMAZA;YONAN;60508;Hurto;1
2018;4;CAJAMARCA;CONTUMAZA;YONAN;60508;Otros;2
2018;4;CAJAMARCA;CONTUMAZA;YONAN;60508;Robo;2
2018;4;CAJAMARCA;CONTUMAZA;YONAN;60508;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CUTERVO;CALLAYUC;60602;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;CUTERVO;CHOROS;60603;Otros;3
2018;4;CAJAMARCA;CUTERVO;CUTERVO;60601;Hurto;8
2018;4;CAJAMARCA;CUTERVO;CUTERVO;60601;Otros;61
2018;4;CAJAMARCA;CUTERVO;CUTERVO;60601;Robo;1
2018;4;CAJAMARCA;CUTERVO;CUTERVO;60601;Violencia contra la mujer e integrantes;10
2018;4;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Hurto;3
2018;4;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Otros;31
2018;4;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Violencia contra la mujer e integrantes;18
2018;4;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Hurto;4
2018;4;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Otros;7
2018;4;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Robo;2
2018;4;CAJAMARCA;JAEN;BELLAVISTA;60802;Hurto;1
2018;4;CAJAMARCA;JAEN;BELLAVISTA;60802;Otros;3
2018;4;CAJAMARCA;JAEN;BELLAVISTA;60802;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;JAEN;COLASAY;60804;Otros;2
2018;4;CAJAMARCA;JAEN;HUABAL;60805;Otros;1
2018;4;CAJAMARCA;JAEN;JAEN;60801;Estafa;2
2018;4;CAJAMARCA;JAEN;JAEN;60801;Homicidio;1
2018;4;CAJAMARCA;JAEN;JAEN;60801;Hurto;101
2018;4;CAJAMARCA;JAEN;JAEN;60801;Otros;125
2018;4;CAJAMARCA;JAEN;JAEN;60801;Robo;16
2018;4;CAJAMARCA;JAEN;JAEN;60801;Violencia contra la mujer e integrantes;23
2018;4;CAJAMARCA;JAEN;LAS PIRIAS;60806;Hurto;3
2018;4;CAJAMARCA;JAEN;LAS PIRIAS;60806;Otros;3
2018;4;CAJAMARCA;JAEN;POMAHUACA;60807;Otros;4
2018;4;CAJAMARCA;JAEN;PUCARA;60808;Otros;6
2018;4;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;Otros;1
2018;4;CAJAMARCA;JAEN;SANTA ROSA;60812;Hurto;1
2018;4;CAJAMARCA;JAEN;SANTA ROSA;60812;Otros;1
2018;4;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Hurto;1
2018;4;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Otros;2
2018;4;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Violencia contra la mujer e integrantes;1
2018;4;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Hurto;12
2018;4;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Otros;24
2018;4;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Robo;2
2018;4;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Violencia contra la mujer e integrantes;5
2018;4;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Hurto;1
2018;4;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Otros;4
2018;4;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Hurto;1
2018;4;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Otros;4
2018;4;CAJAMARCA;SAN MARCOS;GREGORIO PITA;61004;Otros;1
2018;4;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Otros;1
2018;4;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Hurto;3
2018;4;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Otros;17
2018;4;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Robo;1
2018;4;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Violencia contra la mujer e integrantes;16
2018;4;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Otros;2
2018;4;CAJAMARCA;SAN MIGUEL;CALQUIS;61103;Otros;1
2018;4;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Otros;3
2018;4;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Extorsión;1
2018;4;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Otros;4
2018;4;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Hurto;2
2018;4;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Hurto;1
2018;4;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Otros;3
2018;4;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Hurto;2
2018;4;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Otros;16
2018;4;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Robo;2
2018;4;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Violencia contra la mujer e integrantes;4
2018;4;CAJAMARCA;SAN PABLO;SAN BERNARDINO;61202;Hurto;1
2018;4;CAJAMARCA;SAN PABLO;SAN BERNARDINO;61202;Otros;1
2018;4;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Hurto;1
2018;4;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Otros;6
2018;4;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Robo;1
2018;4;CAJAMARCA;SAN PABLO;TUMBADEN;61204;Otros;2
2018;4;CAJAMARCA;SANTA CRUZ;PULAN;61307;Hurto;1
2018;4;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Otros;12
2018;4;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;Violencia contra la mujer e integrantes;4
2018;5;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Hurto;3
2018;5;CAJAMARCA;CAJABAMBA;CACHACHI;60202;Otros;4
2018;5;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Estafa;2
2018;5;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Extorsión;1
2018;5;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Hurto;10
2018;5;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Otros;28
2018;5;CAJAMARCA;CAJABAMBA;CAJABAMBA;60201;Violencia contra la mujer e integrantes;8
2018;5;CAJAMARCA;CAJABAMBA;CONDEBAMBA;60203;Otros;2
2018;5;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Hurto;126
2018;5;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Otros;244
2018;5;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Robo;21
2018;5;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;Violencia contra la mujer e integrantes;58
2018;5;CAJAMARCA;CAJAMARCA;COSPAN;60104;Hurto;1
2018;5;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Hurto;1
2018;5;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;Otros;2
2018;5;CAJAMARCA;CAJAMARCA;JESUS;60106;Hurto;1
2018;5;CAJAMARCA;CAJAMARCA;JESUS;60106;Otros;11
2018;5;CAJAMARCA;CAJAMARCA;JESUS;60106;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;CAJAMARCA;LLACANORA;60107;Hurto;1
2018;5;CAJAMARCA;CAJAMARCA;LLACANORA;60107;Otros;2
2018;5;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Hurto;6
2018;5;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Otros;27
2018;5;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Robo;2
2018;5;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;60108;Violencia contra la mujer e integrantes;8
2018;5;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Otros;3
2018;5;CAJAMARCA;CAJAMARCA;MAGDALENA;60109;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;CAJAMARCA;NAMORA;60111;Otros;4
2018;5;CAJAMARCA;CAJAMARCA;NAMORA;60111;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Homicidio;1
2018;5;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Otros;5
2018;5;CAJAMARCA;CAJAMARCA;SAN JUAN;60112;Robo;3
2018;5;CAJAMARCA;CELENDIN;CELENDIN;60301;Hurto;4
2018;5;CAJAMARCA;CELENDIN;CELENDIN;60301;Otros;24
2018;5;CAJAMARCA;CELENDIN;CELENDIN;60301;Robo;1
2018;5;CAJAMARCA;CELENDIN;CELENDIN;60301;Violencia contra la mujer e integrantes;11
2018;5;CAJAMARCA;CELENDIN;HUASMIN;60304;Otros;4
2018;5;CAJAMARCA;CELENDIN;HUASMIN;60304;Violencia contra la mujer e integrantes;4
2018;5;CAJAMARCA;CELENDIN;JOSE GALVEZ;60306;Hurto;1
2018;5;CAJAMARCA;CELENDIN;OXAMARCA;60308;Estafa;1
2018;5;CAJAMARCA;CELENDIN;SUCRE;60310;Hurto;2
2018;5;CAJAMARCA;CELENDIN;SUCRE;60310;Otros;8
2018;5;CAJAMARCA;CELENDIN;UTCO;60311;Hurto;1
2018;5;CAJAMARCA;CHOTA;CHALAMARCA;60419;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;CHOTA;CHOTA;60401;Hurto;6
2018;5;CAJAMARCA;CHOTA;CHOTA;60401;Otros;47
2018;5;CAJAMARCA;CHOTA;CHOTA;60401;Robo;2
2018;5;CAJAMARCA;CHOTA;CHOTA;60401;Violencia contra la mujer e integrantes;17
2018;5;CAJAMARCA;CHOTA;LAJAS;60410;Otros;1
2018;5;CAJAMARCA;CHOTA;LAJAS;60410;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;CHOTA;LLAMA;60411;Otros;2
2018;5;CAJAMARCA;CHOTA;PACCHA;60413;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;CHOTA;TACABAMBA;60417;Otros;1
2018;5;CAJAMARCA;CONTUMAZA;CHILETE;60502;Otros;5
2018;5;CAJAMARCA;CONTUMAZA;CHILETE;60502;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Hurto;3
2018;5;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Otros;3
2018;5;CAJAMARCA;CONTUMAZA;CONTUMAZA;60501;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Estafa;1
2018;5;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Otros;1
2018;5;CAJAMARCA;CONTUMAZA;TANTARICA;60507;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;CONTUMAZA;YONAN;60508;Hurto;1
2018;5;CAJAMARCA;CONTUMAZA;YONAN;60508;Otros;1
2018;5;CAJAMARCA;CONTUMAZA;YONAN;60508;Robo;1
2018;5;CAJAMARCA;CONTUMAZA;YONAN;60508;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;CUTERVO;CHOROS;60603;Otros;2
2018;5;CAJAMARCA;CUTERVO;CUTERVO;60601;Estafa;1
2018;5;CAJAMARCA;CUTERVO;CUTERVO;60601;Hurto;6
2018;5;CAJAMARCA;CUTERVO;CUTERVO;60601;Otros;44
2018;5;CAJAMARCA;CUTERVO;CUTERVO;60601;Violencia contra la mujer e integrantes;9
2018;5;CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;Otros;1
2018;5;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Estafa;1
2018;5;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Hurto;12
2018;5;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Otros;41
2018;5;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Robo;1
2018;5;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;Violencia contra la mujer e integrantes;14
2018;5;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Hurto;4
2018;5;CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;Otros;6
2018;5;CAJAMARCA;JAEN;BELLAVISTA;60802;Hurto;3
2018;5;CAJAMARCA;JAEN;BELLAVISTA;60802;Otros;5
2018;5;CAJAMARCA;JAEN;BELLAVISTA;60802;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;JAEN;COLASAY;60804;Otros;1
2018;5;CAJAMARCA;JAEN;JAEN;60801;Estafa;3
2018;5;CAJAMARCA;JAEN;JAEN;60801;Extorsión;3
2018;5;CAJAMARCA;JAEN;JAEN;60801;Homicidio;1
2018;5;CAJAMARCA;JAEN;JAEN;60801;Hurto;110
2018;5;CAJAMARCA;JAEN;JAEN;60801;Otros;123
2018;5;CAJAMARCA;JAEN;JAEN;60801;Robo;16
2018;5;CAJAMARCA;JAEN;JAEN;60801;Violencia contra la mujer e integrantes;12
2018;5;CAJAMARCA;JAEN;LAS PIRIAS;60806;Otros;1
2018;5;CAJAMARCA;JAEN;LAS PIRIAS;60806;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;JAEN;POMAHUACA;60807;Hurto;1
2018;5;CAJAMARCA;JAEN;POMAHUACA;60807;Otros;2
2018;5;CAJAMARCA;JAEN;POMAHUACA;60807;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;JAEN;PUCARA;60808;Hurto;2
2018;5;CAJAMARCA;JAEN;PUCARA;60808;Otros;11
2018;5;CAJAMARCA;JAEN;PUCARA;60808;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;JAEN;SANTA ROSA;60812;Otros;1
2018;5;CAJAMARCA;JAEN;SANTA ROSA;60812;Violencia contra la mujer e integrantes;3
2018;5;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Otros;6
2018;5;CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Hurto;1
2018;5;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Otros;1
2018;5;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;Otros;1
2018;5;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Hurto;5
2018;5;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Otros;20
2018;5;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Otros;7
2018;5;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Robo;1
2018;5;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;SAN MARCOS;CHANCAY;61002;Otros;1
2018;5;CAJAMARCA;SAN MARCOS;ICHOCAN;61005;Hurto;2
2018;5;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;Otros;1
2018;5;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;Otros;1
2018;5;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Hurto;2
2018;5;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Otros;20
2018;5;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Robo;1
2018;5;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;Violencia contra la mujer e integrantes;13
2018;5;CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;Otros;3
2018;5;CAJAMARCA;SAN MIGUEL;CATILLUC;61104;Otros;1
2018;5;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Otros;2
2018;5;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Robo;1
2018;5;CAJAMARCA;SAN MIGUEL;EL PRADO;61105;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;SAN MIGUEL;LLAPA;61107;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Hurto;1
2018;5;CAJAMARCA;SAN MIGUEL;NIEPOS;61109;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Hurto;1
2018;5;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Otros;8
2018;5;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;Violencia contra la mujer e integrantes;1
2018;5;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Otros;14
2018;5;CAJAMARCA;SAN PABLO;SAN PABLO;61201;Violencia contra la mujer e integrantes;2
2018;5;CAJAMARCA;SAN PABLO;TUMBADEN;61204;Hurto;1
2018;5;CAJAMARCA;SAN PABLO;TUMBADEN;61204;Otros;1
2018;5;CAJAMARCA;SANTA CRUZ;ANDABAMBA;61302;Violencia contra la mujer e integrantes;1
